"","duration","protocol_type","service","flag","src_bytes","dst_bytes","land","wrong_fragment","urgent","hot","num_failed_logins","logged_in","num_compromised","root_shell","su_attempted","num_root","num_file_creations","num_shells","num_access_files","num_outbound_cmds","is_host_login","is_guest_login","count","srv_count","serror_rate","srv_serror_rate","rerror_rate","srv_rerror_rate","same_srv_rate","diff_srv_rate","srv_diff_host_rate","dst_host_count","dst_host_srv_count","dst_host_same_srv_rate","dst_host_diff_srv_rate","dst_host_same_src_port_rate","dst_host_srv_diff_host_rate","dst_host_serror_rate","dst_host_srv_serror_rate","dst_host_rerror_rate","dst_host_srv_rerror_rate","class"
"27",0,0,0.0740740740740741,0,3.28192689742259e-06,0.000916534208835492,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0430528375733855,0.0900195694716243,0,0,0,0,1,0,0.11,0.705882352941177,1,1,0,0.01,0.01,0,0,0,0,1
"285",0,0,0.0740740740740741,0,3.34890499736999e-06,6.26009083960907e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0136986301369863,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"304",0,0.5,0.185185185185185,0,6.02802899526599e-07,7.25601438227415e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0.83,0,0,0,0,0,1
"32",0,0,0.222222222222222,0,8.03737199368798e-06,3.99792164984125e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,0,0,1,0,1,0.619607843137255,0.32156862745098,0.52,0.06,0.01,0,0.01,0,0,0,1
"335",0,0,0.0740740740740741,0,3.36006801402789e-06,0.00281618722907323,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0293542074363992,0.0293542074363992,0,0,0,0,1,0,0,0.0784313725490196,1,1,0,0.05,0.02,0.05,0,0,0,1
"34",0,0.5,0.185185185185185,0,1.11630166579e-08,1.42274791809297e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0782778864970646,0.00587084148727984,0,0,0,0,0.08,0.38,0,1,0.0117647058823529,0.01,0.58,0.99,0,0,0,0.01,0,1
"3725",0,0,0.0740740740740741,0,2.3330704815011e-06,0.00183449116558908,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0215264187866928,0.0215264187866928,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"394",0,0.5,0.148148148148148,0,4.80009716289699e-07,1.01015102184601e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.221135029354207,0.221135029354207,0,0,0,0,1,0,0,1,0.996078431372549,1,0.01,0,0,0,0,0,0,1
"40",0,0,0,0,0.000986609738258516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0293542074363992,0.0293542074363992,0,0,0,0,1,0,0,0.796078431372549,0.447058823529412,0.38,0.01,0.38,0.02,0,0,0,0,1
"42",0,0,0.0740740740740741,0,3.09215561423829e-06,0.000706821165708588,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025440313111546,0.025440313111546,0,0,0,0,1,0,0,0.0509803921568627,1,1,0,0.08,0.01,0,0,0,0,1
"4319",0,0,0.0740740740740741,0,3.58332834718589e-06,0.000386276059762242,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0567514677103718,0.0724070450097847,0.03,0.05,0,0,1,0,0.08,0.113725490196078,1,1,0,0.03,0.04,0.03,0,0,0,1
"4415",0,0,0.0740740740740741,0,3.73961058039649e-06,0.000459263027960411,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0958904109589041,0.0978473581213307,0,0,0,0,1,0,0.04,1,1,1,0,0,0,0,0,0,0,1
"46",0,0,0.0740740740740741,0,2.61214589794859e-06,0.000460401226294886,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0156555772994129,0.0410958904109589,0,0,0,0,1,0,0.1,1,1,1,0,0,0,0,0,0,0,1
"50",0,0.5,0.185185185185185,0,5.13498766263399e-07,6.40236563141837e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.13307240704501,0.13307240704501,0,0,0,0,1,0,0,1,1,1,0,0.26,0,0,0,0,0,1
"518",0,0,0.0740740740740741,0,3.54983929721219e-06,6.9430098402937e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.0313111545988258,0,0,0,0,1,0,0.12,0.0117647058823529,0.611764705882353,1,0,0.33,0.04,0,0.01,0,0,1
"52",0,0,0.0740740740740741,0,2.85773226442239e-06,0.000700845624452598,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.0802348336594912,0,0,0,0,1,0,0.07,1,0.945098039215686,0.95,0.02,0,0,0,0,0,0,1
"566",0,0,0.0740740740740741,0,2.55633081465909e-06,7.24178690309323e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.0823529411764706,1,1,0,0.05,0.04,0,0,0,0,1
"604",0,0,0.0740740740740741,0,3.14797069752779e-06,5.63408175564817e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0156555772994129,0.0156555772994129,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"63",0,0,0.0740740740740741,0,2.60098288129069e-06,0.000318553258861016,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.00587084148727984,0,0,0,0,1,0,0,1,0.772549019607843,0.77,0.02,0,0,0,0,0,0,1
"647",0,0,0.0740740740740741,0,2.86889528108029e-06,0.0012394979862426,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.0391389432485323,0,0,0,0,1,0,0.2,1,1,1,0,0,0,0,0,0,0,1
"663",0,0,0.0740740740740741,0,2.3888855647906e-06,9.17672407169967e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0587084148727984,0.0587084148727984,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"70",0,0,0.0740740740740741,0,2.2660923815537e-06,9.26208894678524e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0371819960861057,0.0371819960861057,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"72",0,0,0.222222222222222,0,0,1.18088077201717e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,0,0,1,0,1,0.23921568627451,0.572549019607843,0.8,0.07,0.02,0.01,0,0,0,0.01,1
"739",0,0,0.0740740740740741,0,3.42704611397529e-06,6.88609992356998e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,0.0392156862745098,1,1,0,0.1,0.05,0,0,0,0,1
"743",0,0,0.0740740740740741,0,3.57216533052799e-06,0.000237172077946098,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0156555772994129,0.0587084148727984,0,0,0,0,1,0,0.17,0.333333333333333,0.992156862745098,1,0,0.01,0.04,0,0,0,0,1
"764",0,0,0.0740740740740741,0,2.4000485814485e-06,6.11781604779978e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.156862745098039,1,1,0,0.03,0.04,0,0,0,0,1
"77",0,0,0.0740740740740741,0,3.99635996352819e-06,0.000525136256568116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0215264187866928,0.0215264187866928,0,0,0,0,1,0,0,0.317647058823529,1,1,0,0.01,0.03,0,0,0,0,1
"793",0,0,0.0740740740740741,0,3.01401449763299e-06,0.000189510022689984,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,0.0274509803921569,1,1,0,0.14,0.04,0,0,0,0,1
"80",0,0,0.0740740740740741,0,3.76193661371229e-06,4.02637660820311e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0469667318982387,0.0567514677103718,0,0,0,0,1,0,0.1,1,1,1,0,0,0,0,0,0,0,1
"84",0,0,0.0740740740740741,0,2.44470064808009e-06,0.000186379977270179,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00782778864970646,0.00782778864970646,0,0,0,0,1,0,0,0.0156862745098039,0.984313725490196,1,0,0.25,0.08,0,0,0,0,1
"854",0,0,0.0740740740740741,0,2.88005829773819e-06,0.000143982089311009,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.050880626223092,0.050880626223092,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"86",0,0,0.0740740740740741,0,3.61681739715959e-06,0.000155506347447562,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00978473581213307,0.0156555772994129,0,0,0,0,1,0,0.38,0.270588235294118,1,1,0,0.01,0.01,0,0,0,0,1
"89",0,0,0.0740740740740741,0,2.63447193126439e-06,0.00149431213837305,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.00587084148727984,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"908",0,0,0,0,1.89659653017721e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.141176470588235,0.0274509803921569,0.19,0.11,0.19,0,0,0,0,0,1
"915",0,0,0.0740740740740741,0,3.65030644713329e-06,0.00012947006054646,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0273972602739726,0.0293542074363992,0,0,0,0,1,0,0.13,0.0549019607843137,1,1,0,0.07,0.03,0,0,0,0,1
"924",0,0,0.0740740740740741,0,3.38239404734369e-06,0.00039680439435613,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0156555772994129,0.0156555772994129,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"966",0,0,0.222222222222222,0,0,1.18088077201717e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.431372549019608,0.0980392156862745,0.23,0.13,0.01,0,0,0,0,0,1
"976",0,0,0.0740740740740741,0,3.14797069752779e-06,0.000644789356479735,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0117416829745597,0.0117416829745597,0,0,0,0,1,0,0,0.376470588235294,1,1,0,0.01,0.02,0,0,0,0,1
"9823",0,0.5,0.148148148148148,0,4.91172732947599e-07,1.60770514744506e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.00978473581213307,0,0,0,0,1,0,0.4,1,0.992156862745098,0.99,0.01,0,0,0,0,0,0,1
"105",1.83651356265266e-05,0,0.222222222222222,0,1.11072015746105e-05,4.69506812970681e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.243137254901961,0.164705882352941,0.66,0.05,0.02,0.05,0,0,0,0,1
"10812",0,0,0.0740740740740741,0,2.1991142816063e-06,0.000260362869011014,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,0.101960784313725,0.898039215686275,1,0,0.04,0.05,0,0,0,0,1
"1107",0,0,0.0740740740740741,0,2.567493831317e-06,0.000119937649495238,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0489236790606654,0.0489236790606654,0,0,0,0,1,0,0,0.0980392156862745,1,1,0,0.04,0.06,0,0,0,0,1
"1118",0,0,0.0740740740740741,0,1.7972456819219e-06,0.00200408271742576,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.592156862745098,0.592156862745098,1,0,0.01,0,0,0,0,0,1
"1152",0,0,0.0740740740740741,0,2.50051573136959e-06,3.95523921229846e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.00978473581213307,0,0,0,0,1,0,0.4,1,1,1,0,0,0,0,0,0,0,1
"117",0,0,0.0740740740740741,0,3.58332834718589e-06,5.29262225530585e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0313111545988258,0.0332681017612524,0,0,0,0,1,0,0.12,1,1,1,0,0,0,0,0,0,0,1
"121",0,0,0.0740740740740741,0,3.38239404734369e-06,4.11174148328869e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0117416829745597,0.0215264187866928,0,0,0,0,1,0,0.36,0.117647058823529,1,1,0,0.03,0.01,0,0,0,0,1
"125",0,0,0.296296296296296,0,8.93041332631998e-08,6.35968319387558e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,0,0,1,0,1,0.290196078431373,0.0392156862745098,0.04,0.31,0.01,0.2,0.01,0,0,0,1
"1265",0,0.5,0.148148148148148,0,4.80009716289699e-07,1.10974337611252e-05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.407045009784736,0.405088062622309,0,0,0,0,1,0.01,0,1,0.996078431372549,1,0.01,0.01,0,0,0,0,0,1
"1294",0,0,0.0740740740740741,0,2.86889528108029e-06,9.00599432152851e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.00782778864970646,0,0,0,0,1,0,0.5,0.670588235294118,1,1,0,0.01,0.03,0,0,0,0,1
"1303",0,0.5,0.148148148148148,0,4.68846699631799e-07,5.97554125599048e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0234833659491194,0,0,0,0,1,0,0.25,0.862745098039216,0.862745098039216,1,0,0,0,0,0,0,0,1
"131",0,0.5,0.148148148148148,0,4.68846699631799e-07,5.97554125599048e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.025440313111546,0.0371819960861057,0,0,0,0,1,0,0.11,1,1,1,0,0.01,0,0,0,0,0,1
"132",0,0,0.0740740740740741,0,2.44470064808009e-06,0.000836718050630477,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.0958904109589041,0,0,0,0,1,0,0.12,0.00392156862745098,1,1,0,1,0.03,0,0,0,0,1
"13410",0,0,0.0740740740740741,0,2.90238433105399e-06,0.00057294058661604,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0215264187866928,0.0215264187866928,0,0,0,0,1,0,0,0.411764705882353,1,1,0,0.01,0.02,0,0,0,0,1
"136",0,0,0.0740740740740741,0,3.98519694687029e-06,3.51418735768964e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00587084148727984,0,0,0,0,1,0,0.67,0.513725490196078,1,1,0,0.01,0.03,0,0,0,0,1
"140",0,0,0.0740740740740741,0,2.43353763142219e-06,4.08328652492683e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0293542074363992,0.0293542074363992,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"1417",0,0,0.0740740740740741,0,3.23727483079099e-06,0.000322536953031677,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00782778864970646,0.00978473581213307,0,0,0,0,1,0,0.4,0.0431372549019608,0.996078431372549,1,0,0.09,0.03,0,0,0,0,1
"142",0,0.5,0.148148148148148,0,4.68846699631799e-07,5.97554125599048e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00782778864970646,0.00978473581213307,0,0,0,0,1,0,0.4,1,0.988235294117647,0.99,0.01,0,0,0,0,0,0,1
"149",0,0,0.0740740740740741,0,2.72377606452759e-06,0.0012441930543723,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00782778864970646,0.00782778864970646,0,0,0,0,1,0,0,0.807843137254902,1,1,0,0,0.01,0,0,0,0,1
"155",0,0,0.0740740740740741,0,2.5228417646854e-06,9.26208894678524e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0371819960861057,0.0410958904109589,0,0,0,0,1,0,0.1,0.650980392156863,1,1,0,0.01,0.04,0,0,0,0,1
"16910",0,0,0.0740740740740741,0,3.49402421392269e-06,0.00121758766830396,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0156555772994129,0.0371819960861057,0,0,0,0,1,0,0.26,0.282352941176471,1,1,0,0.01,0.04,0,0,0,0,1
"1723",0,0,0.0740740740740741,0,3.18145974750149e-06,0.00380528158173146,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00587084148727984,0,0,0,0,1,0,0.67,0.262745098039216,1,1,0,0.01,0.04,0.01,0,0,0,1
"176",0,0,0.0740740740740741,0,3.27076388076469e-06,0.000109693864484968,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0195694716242661,0.0684931506849315,0,0,0,0,1,0,0.14,1,1,1,0,0,0,0,0,0,0,1
"180",1.83651356265266e-05,0,0.222222222222222,0,4.49869571313369e-05,4.72352308806867e-05,0,0,0,0,0,1,0,0,0,0,0,0,0.111111111111111,0,0,0,0.00195694716242661,0.00587084148727984,0,0,0,0,1,0,1,0.584313725490196,0.4,0.56,0.03,0.01,0.02,0,0,0,0,1
"1826",0,0.5,0.148148148148148,0,4.91172732947599e-07,6.26009083960907e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.234833659491194,0.391389432485323,0,0,0,0,1,0,0.01,1,1,1,0,0.01,0,0,0,0,0,1
"1837",0,0,0.0740740740740741,0,3.05866656426459e-06,0.00163929015122672,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,0,0,1,0,1,0.00392156862745098,1,1,0,1,0.03,0,0,0,0,1
"1845",0,0,0.0740740740740741,0,2.2884184148695e-06,5.66253671401003e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0391389432485323,0.0391389432485323,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"185",0,0.5,0.148148148148148,0,4.91172732947599e-07,6.26009083960907e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272015655577299,0.272015655577299,0,0,0,0,1,0,0,1,0.996078431372549,1,0.01,0,0,0,0,0,0,1
"18915",0,0.5,0.148148148148148,0,5.02335749605499e-07,6.40236563141837e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.401174168297456,0.399217221135029,0,0,0,0,1,0.01,0,1,0.996078431372549,1,0.01,0,0,0,0,0,0,1
"191",0,0,0.0740740740740741,0,4.34241347992309e-06,0.000152376302027757,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0215264187866928,0.0234833659491194,0,0,0,0,1,0,0.17,1,1,1,0,0,0,0,0,0,0,1
"194",0,0,0.222222222222222,0,0.000251926959935487,4.79466048397331e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,0,0,1,0,1,0.392156862745098,0.698039215686274,0.77,0.04,0.01,0.01,0,0,0,0,1
"1957",0,0,0.0740740740740741,0,3.58332834718589e-06,0.000485583864445131,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0117416829745597,0.0176125244618395,0,0,0,0,1,0,0.33,0.250980392156863,1,1,0,0.02,0.02,0,0,0,0,1
"19612",0,0.5,0.148148148148148,0,4.91172732947599e-07,6.26009083960907e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00587084148727984,0,0,0,0,1,0,0.67,1,0.941176470588235,0.94,0.01,0.01,0,0,0,0.04,0,1
"19728",0.000495858661916218,0,0.333333333333333,0,4.01868599684399e-06,0.000166746056000496,0,0,0,0.0693069306930693,0,1,0,0,0,0,0,0,0,0,0,1,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,1,0.349019607843137,0.35,0.02,0,0,0,0,0.01,0,1
"202",0,0,0.0740740740740741,0,2.4223746147643e-06,9.50395609286105e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0273972602739726,0,0,0,0,1,0,0.14,0.0352941176470588,0.905882352941176,1,0,0.11,0.06,0,0,0,0,1
"20413",0,0,0.0740740740740741,0,2.1991142816063e-06,0.000904298576739893,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0352250489236791,0.0371819960861057,0,0,0,0,1,0,0.11,1,1,1,0,0,0,0,0,0,0,1
"20513",0,0,0.0740740740740741,0,3.12564466421199e-06,4.3109261918217e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00391389432485323,0.00391389432485323,0,0,0,0,1,0,0,1,0.980392156862745,0.98,0.01,0,0,0,0,0,0,1
"2098",0,0,0.0740740740740741,0,3.94054488023869e-06,0.000171156574546584,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00782778864970646,0.00782778864970646,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"210",0,0,0.0740740740740741,0,2.73493908118549e-06,4.99384519250633e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025440313111546,0.0391389432485323,0,0,0,0,1,0,0.1,0.996078431372549,1,1,0,0,0.01,0,0,0,0,1
"213",0,0,0.0740740740740741,0,3.63914343047539e-06,0.000560847229312249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0215264187866928,0.0665362035225049,0,0,0,0,1,0,0.06,0.125490196078431,1,1,0,0.03,0.05,0,0,0,0,1
"2144",0,0,0.0740740740740741,0,3.08099259758039e-06,0.000168311078710399,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.00587084148727984,0.00587084148727984,0,0,0,0,1,0,0,0.184313725490196,0.674509803921569,1,0,0.02,0.02,0,0,0,0,1
"215",0,0.5,0.185185185185185,0,1.1721167490795e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00195694716242661,0,0,0,0,1,0,0,0.203921568627451,0.2,0.98,0.04,0.02,0,0,0,0,0,1
"2177",0,0,0.0740740740740741,0,3.15913371418569e-06,0.000449588342117379,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.050880626223092,0.050880626223092,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1
"21813",0,0.5,0.148148148148148,0,3.68379549710699e-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.00195694716242661,0.00391389432485323,0,0,0,0,1,0,1,1,0.0431372549019608,0.04,0.03,0.04,0,0,0,0.02,0,1
"21917",0,0,0.0740740740740741,0,2.53400478134329e-06,0.000241724871283996,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0136986301369863,0.0136986301369863,0,0,0,0,1,0,0,0.0274509803921569,1,1,0,0.14,0.01,0,0,0,0,1
"2217",0,0,0.0740740740740741,0,2.3553965148169e-06,0.00202172479161011,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.025440313111546,0.025440313111546,0,0,0,0,1,0,0,0.117647058823529,1,1,0,0.03,0.05,0,0,0,0,1
"222",0,0,0.0740740740740741,0,2.567493831317e-06,4.65238569216402e-05,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.0215264187866928,0.0410958904109589,0,0,0,0,1,0,0.14,0.854901960784314,1,1,0,0,0.01,0,0,0,0,1
"223",0,0.5,0.185185185185185,0,5.91639882868699e-07,7.11373959046486e-06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.63600782778865,0.63600782778865,0,0,0,0,1,0,0,1,1,1,0,0.93,0,0,0,0,0,1
